folio,Suma de numeroPago,Year,Quarter,Month,Day,Suma de montoEsperado,Suma de montoRecibido
305,29,2025,Qtr 4,December,20,"$282,84","$282,84"
305,30,2025,Qtr 4,December,27,"$282,84","$282,84"
305,31,2026,Qtr 1,January,3,"$282,84","$282,84"
305,32,2026,Qtr 1,January,10,"$282,84","$282,84"
305,33,2026,Qtr 1,January,17,"$282,84","$282,84"
305,34,2026,Qtr 1,January,24,"$282,84","$0,00"
305,35,2026,Qtr 1,January,31,"$282,84","$0,00"
305,36,2026,Qtr 1,February,7,"$282,84","$0,00"
305,37,2026,Qtr 1,February,14,"$282,84","$0,00"
305,38,2026,Qtr 1,February,21,"$282,84","$0,00"
305,39,2026,Qtr 1,February,28,"$282,84","$0,00"
305,40,2026,Qtr 1,March,7,"$282,84","$0,00"
305,41,2026,Qtr 1,March,14,"$282,84","$0,00"
305,42,2026,Qtr 1,March,21,"$282,84","$0,00"
305,43,2026,Qtr 1,March,28,"$282,84","$0,00"
306,0,2025,Qtr 2,April,24,"$500,00","$500,00"
306,1,2025,Qtr 2,May,1,"$186,02","$186,02"
306,2,2025,Qtr 2,May,8,"$186,02","$186,02"
306,3,2025,Qtr 2,May,15,"$186,02","$186,02"
306,4,2025,Qtr 2,May,22,"$186,02","$186,02"
306,5,2025,Qtr 2,May,29,"$186,02","$186,02"
306,6,2025,Qtr 2,June,5,"$186,02","$186,02"
306,7,2025,Qtr 2,June,12,"$186,02","$186,02"
306,8,2025,Qtr 2,June,19,"$186,02","$186,02"
306,9,2025,Qtr 2,June,26,"$186,02","$186,02"
306,10,2025,Qtr 3,July,3,"$186,02","$186,02"
306,11,2025,Qtr 3,July,10,"$186,02","$186,02"
306,12,2025,Qtr 3,July,17,"$186,02","$186,02"
306,13,2025,Qtr 3,July,24,"$186,02","$186,02"
306,14,2025,Qtr 3,July,31,"$186,02","$186,02"
306,15,2025,Qtr 3,August,7,"$186,02","$186,02"
306,16,2025,Qtr 3,August,14,"$186,02","$186,02"
306,17,2025,Qtr 3,August,21,"$186,02","$186,02"
306,18,2025,Qtr 3,August,28,"$186,02","$186,02"
306,19,2025,Qtr 3,September,4,"$186,02","$186,02"
306,20,2025,Qtr 3,September,11,"$186,02","$186,02"
306,21,2025,Qtr 3,September,18,"$186,02","$186,02"
306,22,2025,Qtr 3,September,25,"$186,02","$186,02"
306,23,2025,Qtr 4,October,2,"$186,02","$186,02"
306,24,2025,Qtr 4,October,9,"$186,02","$186,02"
306,25,2025,Qtr 4,October,16,"$186,02","$186,02"
306,26,2025,Qtr 4,October,23,"$186,02","$186,02"
306,27,2025,Qtr 4,October,30,"$186,02","$186,02"
306,28,2025,Qtr 4,November,6,"$186,02","$186,02"
306,29,2025,Qtr 4,November,13,"$186,02","$186,02"
306,30,2025,Qtr 4,November,20,"$186,02","$186,02"
306,31,2025,Qtr 4,November,27,"$186,02","$186,02"
306,32,2025,Qtr 4,December,4,"$186,02","$186,02"
306,33,2025,Qtr 4,December,11,"$186,02","$186,02"
306,34,2025,Qtr 4,December,18,"$186,02","$186,02"
306,35,2025,Qtr 4,December,25,"$186,02","$186,02"
306,36,2026,Qtr 1,January,1,"$186,02","$186,02"
306,37,2026,Qtr 1,January,8,"$186,02","$186,02"
306,38,2026,Qtr 1,January,15,"$186,02","$186,02"
306,39,2026,Qtr 1,January,22,"$186,02","$186,02"
306,40,2026,Qtr 1,January,29,"$186,02","$0,00"
306,41,2026,Qtr 1,February,5,"$186,02","$0,00"
306,42,2026,Qtr 1,February,12,"$186,02","$0,00"
306,43,2026,Qtr 1,February,19,"$186,02","$0,00"
307,0,2025,Qtr 2,May,15,"$999,00","$999,00"
307,1,2025,Qtr 2,May,22,"$406,11","$406,11"
307,2,2025,Qtr 2,May,29,"$406,11","$406,11"
307,3,2025,Qtr 2,June,5,"$406,11","$406,11"
307,4,2025,Qtr 2,June,12,"$406,11","$406,11"
307,5,2025,Qtr 2,June,19,"$406,11","$406,11"
307,6,2025,Qtr 2,June,26,"$406,11","$406,11"
307,7,2025,Qtr 3,July,3,"$406,11","$406,11"
307,8,2025,Qtr 3,July,10,"$406,11","$406,11"
307,9,2025,Qtr 3,July,17,"$406,11","$406,11"
307,10,2025,Qtr 3,July,24,"$406,11","$406,11"
307,11,2025,Qtr 3,July,31,"$406,11","$406,11"
307,12,2025,Qtr 3,August,7,"$406,11","$406,11"
307,13,2025,Qtr 3,August,14,"$406,11","$406,11"
307,14,2025,Qtr 3,August,21,"$406,11","$406,11"
307,15,2025,Qtr 3,August,28,"$406,11","$406,11"
307,16,2025,Qtr 3,September,4,"$406,11","$406,11"
307,17,2025,Qtr 3,September,11,"$406,11","$406,11"
307,18,2025,Qtr 3,September,18,"$406,11","$406,13"
309,0,2025,Qtr 2,May,24,"$999,00","$999,00"
309,1,2025,Qtr 2,May,31,"$258,00","$258,00"
309,2,2025,Qtr 2,June,7,"$258,00","$258,00"
309,3,2025,Qtr 2,June,14,"$258,00","$258,00"
309,4,2025,Qtr 2,June,21,"$258,00","$258,00"
309,5,2025,Qtr 2,June,28,"$258,00","$258,00"
309,6,2025,Qtr 3,July,5,"$258,00","$258,00"
309,7,2025,Qtr 3,July,12,"$258,00","$258,00"
309,8,2025,Qtr 3,July,19,"$258,00","$258,00"
309,9,2025,Qtr 3,July,26,"$258,00","$258,00"
309,10,2025,Qtr 3,August,2,"$258,00","$258,00"
309,11,2025,Qtr 3,August,9,"$258,00","$258,00"
309,12,2025,Qtr 3,August,16,"$258,00","$258,00"
309,13,2025,Qtr 3,August,23,"$258,00","$258,00"
309,14,2025,Qtr 3,August,30,"$258,00","$258,00"
309,15,2025,Qtr 3,September,6,"$258,00","$258,00"
309,16,2025,Qtr 3,September,13,"$258,00","$258,00"
309,17,2025,Qtr 3,September,20,"$258,00","$258,00"
309,18,2025,Qtr 3,September,27,"$258,00","$258,00"
309,19,2025,Qtr 4,October,4,"$258,00","$258,00"
309,20,2025,Qtr 4,October,11,"$258,00","$258,00"
309,21,2025,Qtr 4,October,18,"$258,00","$258,00"
309,22,2025,Qtr 4,October,25,"$258,00","$258,00"
309,23,2025,Qtr 4,November,1,"$258,00","$258,00"
309,24,2025,Qtr 4,November,8,"$258,00","$258,00"
309,25,2025,Qtr 4,November,15,"$258,00","$258,00"
309,26,2025,Qtr 4,November,22,"$258,00","$258,00"
309,27,2025,Qtr 4,November,29,"$258,00","$258,00"
309,28,2025,Qtr 4,December,6,"$258,00","$258,00"
309,29,2025,Qtr 4,December,13,"$258,00","$258,00"
309,30,2025,Qtr 4,December,20,"$258,00","$258,00"
309,31,2025,Qtr 4,December,27,"$258,00","$258,00"
309,32,2026,Qtr 1,January,3,"$258,00","$258,00"
309,33,2026,Qtr 1,January,10,"$258,00","$258,00"
309,34,2026,Qtr 1,January,17,"$258,00","$258,00"
309,35,2026,Qtr 1,January,24,"$258,00","$0,00"
311,0,2025,Qtr 2,May,16,"$999,00","$999,00"
311,1,2025,Qtr 2,May,23,"$430,00","$430,00"
311,2,2025,Qtr 2,May,30,"$430,00","$430,00"
311,3,2025,Qtr 2,June,6,"$430,00","$430,00"
311,4,2025,Qtr 2,June,13,"$430,00","$430,00"
311,5,2025,Qtr 2,June,20,"$430,00","$430,00"
311,6,2025,Qtr 2,June,27,"$430,00","$430,00"
311,7,2025,Qtr 3,July,4,"$430,00","$430,00"
311,8,2025,Qtr 3,July,11,"$430,00","$430,00"
311,9,2025,Qtr 3,July,18,"$430,00","$430,00"
311,10,2025,Qtr 3,July,25,"$430,00","$430,00"
311,11,2025,Qtr 3,August,1,"$430,00","$430,00"
311,12,2025,Qtr 3,August,8,"$430,00","$430,00"
311,13,2025,Qtr 3,August,15,"$430,00","$430,00"
311,14,2025,Qtr 3,August,22,"$430,00","$430,00"
311,15,2025,Qtr 3,August,29,"$430,00","$430,00"
312,0,2025,Qtr 2,April,22,"$799,00","$799,00"
312,1,2025,Qtr 2,April,29,"$300,00","$300,00"
312,2,2025,Qtr 2,May,6,"$300,00","$300,00"
312,3,2025,Qtr 2,May,13,"$300,00","$300,00"
312,4,2025,Qtr 2,May,20,"$300,00","$300,00"
312,5,2025,Qtr 2,May,27,"$300,00","$300,00"
312,6,2025,Qtr 2,June,3,"$300,00","$300,00"
312,7,2025,Qtr 2,June,10,"$300,00","$300,00"
312,8,2025,Qtr 2,June,17,"$300,00","$300,00"
312,9,2025,Qtr 2,June,24,"$300,00","$300,00"
312,10,2025,Qtr 3,July,1,"$300,00","$300,00"
312,11,2025,Qtr 3,July,8,"$300,00","$300,00"
312,12,2025,Qtr 3,July,15,"$300,00","$300,00"
312,13,2025,Qtr 3,July,22,"$300,00","$300,00"
312,14,2025,Qtr 3,July,29,"$300,00","$300,00"
312,15,2025,Qtr 3,August,5,"$300,00","$300,00"
313,0,2025,Qtr 2,April,30,"$999,00","$999,00"
313,1,2025,Qtr 2,May,7,"$344,14","$344,14"
313,2,2025,Qtr 2,May,14,"$344,14","$344,14"
313,3,2025,Qtr 2,May,21,"$344,14","$344,14"
313,4,2025,Qtr 2,May,28,"$344,14","$344,14"
313,5,2025,Qtr 2,June,4,"$344,14","$344,14"
313,6,2025,Qtr 2,June,11,"$344,14","$344,14"
313,7,2025,Qtr 2,June,18,"$344,14","$344,14"
313,8,2025,Qtr 2,June,25,"$344,14","$344,14"
313,9,2025,Qtr 3,July,2,"$344,14","$344,14"
313,10,2025,Qtr 3,July,9,"$344,14","$344,14"
313,11,2025,Qtr 3,July,16,"$344,14","$344,14"
313,12,2025,Qtr 3,July,23,"$344,14","$344,14"
313,13,2025,Qtr 3,July,30,"$344,14","$344,14"
313,14,2025,Qtr 3,August,6,"$344,14","$344,14"
313,15,2025,Qtr 3,August,13,"$344,14","$344,14"
313,16,2025,Qtr 3,August,20,"$344,14","$344,14"
313,17,2025,Qtr 3,August,27,"$344,14","$344,14"
313,18,2025,Qtr 3,September,3,"$344,14","$344,14"
313,19,2025,Qtr 3,September,10,"$344,14","$344,14"
313,20,2025,Qtr 3,September,17,"$344,14","$344,14"
313,21,2025,Qtr 3,September,24,"$344,14","$344,14"
313,22,2025,Qtr 4,October,1,"$344,14","$344,14"
313,23,2025,Qtr 4,October,8,"$344,14","$344,14"
313,24,2025,Qtr 4,October,15,"$344,14","$344,14"
313,25,2025,Qtr 4,October,22,"$344,14","$344,14"
313,26,2025,Qtr 4,October,29,"$344,14","$344,14"
313,27,2025,Qtr 4,November,5,"$344,14","$344,14"
313,28,2025,Qtr 4,November,12,"$344,14","$344,14"
313,29,2025,Qtr 4,November,19,"$344,14","$344,14"
313,30,2025,Qtr 4,November,26,"$344,14","$344,14"
313,31,2025,Qtr 4,December,3,"$344,14","$344,14"
313,32,2025,Qtr 4,December,10,"$344,14","$344,14"
313,33,2025,Qtr 4,December,17,"$344,14","$344,14"
313,34,2025,Qtr 4,December,24,"$344,14","$344,14"
313,35,2025,Qtr 4,December,31,"$344,14","$344,24"
314,0,2025,Qtr 2,May,16,"$799,00","$799,00"
314,1,2025,Qtr 2,May,23,"$219,23","$219,23"
314,2,2025,Qtr 2,May,30,"$219,23","$219,23"
314,3,2025,Qtr 2,June,6,"$219,23","$219,23"
314,4,2025,Qtr 2,June,13,"$219,23","$219,23"
314,5,2025,Qtr 2,June,20,"$219,23","$219,23"
314,6,2025,Qtr 2,June,27,"$219,23","$219,23"
314,7,2025,Qtr 3,July,4,"$219,23","$219,23"
314,8,2025,Qtr 3,July,11,"$219,23","$219,23"
314,9,2025,Qtr 3,July,18,"$219,23","$219,23"
314,10,2025,Qtr 3,July,25,"$219,23","$219,23"
314,11,2025,Qtr 3,August,1,"$219,23","$219,23"
314,12,2025,Qtr 3,August,8,"$219,23","$219,23"
314,13,2025,Qtr 3,August,15,"$219,23","$219,23"
314,14,2025,Qtr 3,August,22,"$219,23","$219,23"
314,15,2025,Qtr 3,August,29,"$219,23","$219,23"
314,16,2025,Qtr 3,September,5,"$219,23","$219,23"
314,17,2025,Qtr 3,September,12,"$219,23","$219,23"
314,18,2025,Qtr 3,September,19,"$219,23","$219,23"
314,19,2025,Qtr 3,September,26,"$219,23","$219,23"
314,20,2025,Qtr 4,October,3,"$219,23","$219,23"
314,21,2025,Qtr 4,October,10,"$219,23","$219,23"
314,22,2025,Qtr 4,October,17,"$219,23","$219,23"
314,23,2025,Qtr 4,October,24,"$219,23","$219,23"
314,24,2025,Qtr 4,October,31,"$219,23","$219,23"
314,25,2025,Qtr 4,November,7,"$219,23","$219,23"
314,26,2025,Qtr 4,November,14,"$219,23","$219,25"
315,0,2025,Qtr 2,April,22,"$1249,00","$1249,00"
315,1,2025,Qtr 2,April,29,"$442,50","$442,50"
315,2,2025,Qtr 2,May,6,"$442,50","$442,50"
315,3,2025,Qtr 2,May,13,"$442,50","$442,50"
315,4,2025,Qtr 2,May,20,"$442,50","$442,50"
315,5,2025,Qtr 2,May,27,"$442,50","$442,50"
315,6,2025,Qtr 2,June,3,"$442,50","$442,50"
315,7,2025,Qtr 2,June,10,"$442,50","$442,50"
315,8,2025,Qtr 2,June,17,"$442,50","$442,50"
315,9,2025,Qtr 2,June,24,"$442,50","$442,50"
315,10,2025,Qtr 3,July,1,"$442,50","$442,50"
315,11,2025,Qtr 3,July,8,"$442,50","$442,50"
315,12,2025,Qtr 3,July,15,"$442,50","$442,50"
315,13,2025,Qtr 3,July,22,"$442,50","$442,50"
315,14,2025,Qtr 3,July,29,"$442,50","$442,50"
315,15,2025,Qtr 3,August,5,"$442,50","$442,50"
315,16,2025,Qtr 3,August,12,"$442,50","$442,50"
315,17,2025,Qtr 3,August,19,"$442,50","$442,50"
315,18,2025,Qtr 3,August,26,"$442,50","$442,50"
315,19,2025,Qtr 3,September,2,"$442,50","$442,50"
315,20,2025,Qtr 3,September,9,"$442,50","$442,50"
319,0,2025,Qtr 2,April,24,"$999,00","$999,00"
319,1,2025,Qtr 2,May,1,"$230,00","$230,00"
319,2,2025,Qtr 2,May,8,"$230,00","$230,00"
319,3,2025,Qtr 2,May,15,"$230,00","$230,00"
319,4,2025,Qtr 2,May,22,"$230,00","$230,00"
319,5,2025,Qtr 2,May,29,"$230,00","$230,00"
319,6,2025,Qtr 2,June,5,"$230,00","$230,00"
319,7,2025,Qtr 2,June,12,"$230,00","$230,00"
319,8,2025,Qtr 2,June,19,"$230,00","$230,00"
319,9,2025,Qtr 2,June,26,"$230,00","$230,00"
319,10,2025,Qtr 3,July,3,"$230,00","$230,00"
319,11,2025,Qtr 3,July,10,"$230,00","$230,00"
319,12,2025,Qtr 3,July,17,"$230,00","$230,00"
319,13,2025,Qtr 3,July,24,"$230,00","$230,00"
319,14,2025,Qtr 3,July,31,"$230,00","$230,00"
319,15,2025,Qtr 3,August,7,"$230,00","$230,00"
319,16,2025,Qtr 3,August,14,"$230,00","$230,00"
319,17,2025,Qtr 3,August,21,"$230,00","$230,00"
319,18,2025,Qtr 3,August,28,"$230,00","$230,00"
319,19,2025,Qtr 3,September,4,"$230,00","$230,00"
319,20,2025,Qtr 3,September,11,"$230,00","$230,00"
319,21,2025,Qtr 3,September,18,"$230,00","$230,00"
319,22,2025,Qtr 3,September,25,"$230,00","$230,00"
319,23,2025,Qtr 4,October,2,"$230,00","$230,00"
319,24,2025,Qtr 4,October,9,"$230,00","$230,00"
319,25,2025,Qtr 4,October,16,"$230,00","$230,00"
319,26,2025,Qtr 4,October,23,"$230,00","$230,00"
319,27,2025,Qtr 4,October,30,"$230,00","$230,00"
319,28,2025,Qtr 4,November,6,"$230,00","$230,00"
319,29,2025,Qtr 4,November,13,"$230,00","$230,00"
319,30,2025,Qtr 4,November,20,"$230,00","$230,00"
319,31,2025,Qtr 4,November,27,"$230,00","$230,00"
319,32,2025,Qtr 4,December,4,"$230,00","$230,00"
319,33,2025,Qtr 4,December,11,"$230,00","$230,00"
319,34,2025,Qtr 4,December,18,"$230,00","$230,00"
319,35,2025,Qtr 4,December,25,"$230,00","$230,00"
319,36,2026,Qtr 1,January,1,"$230,00","$230,00"
319,37,2026,Qtr 1,January,8,"$230,00","$230,00"
319,38,2026,Qtr 1,January,15,"$230,00","$230,00"
319,39,2026,Qtr 1,January,22,"$230,00","$0,00"
319,40,2026,Qtr 1,January,29,"$230,00","$0,00"
319,41,2026,Qtr 1,February,5,"$230,00","$0,00"
319,42,2026,Qtr 1,February,12,"$230,00","$0,00"
319,43,2026,Qtr 1,February,19,"$230,00","$0,00"
320,0,2025,Qtr 2,May,16,"$799,00","$799,00"
320,1,2025,Qtr 2,May,23,"$219,23","$219,23"
320,2,2025,Qtr 2,May,30,"$219,23","$219,23"
320,3,2025,Qtr 2,June,6,"$219,23","$219,23"
320,4,2025,Qtr 2,June,13,"$219,23","$219,23"
320,5,2025,Qtr 2,June,20,"$219,23","$219,23"
320,6,2025,Qtr 2,June,27,"$219,23","$219,23"
320,7,2025,Qtr 3,July,4,"$219,23","$219,23"
320,8,2025,Qtr 3,July,11,"$219,23","$219,23"
320,9,2025,Qtr 3,July,18,"$219,23","$219,23"
320,10,2025,Qtr 3,July,25,"$219,23","$219,23"
320,11,2025,Qtr 3,August,1,"$219,23","$219,23"
320,12,2025,Qtr 3,August,8,"$219,23","$219,23"
320,13,2025,Qtr 3,August,15,"$219,23","$219,23"
320,14,2025,Qtr 3,August,22,"$219,23","$219,23"
320,15,2025,Qtr 3,August,29,"$219,23","$219,23"
320,16,2025,Qtr 3,September,5,"$219,23","$219,23"
320,17,2025,Qtr 3,September,12,"$219,23","$219,23"
320,18,2025,Qtr 3,September,19,"$219,23","$219,23"
320,19,2025,Qtr 3,September,26,"$219,23","$219,23"
320,20,2025,Qtr 4,October,3,"$219,23","$219,23"
320,21,2025,Qtr 4,October,10,"$219,23","$219,23"
320,22,2025,Qtr 4,October,17,"$219,23","$219,23"
320,23,2025,Qtr 4,October,24,"$219,23","$219,23"
320,24,2025,Qtr 4,October,31,"$219,23","$219,23"
320,25,2025,Qtr 4,November,7,"$219,23","$219,23"
320,26,2025,Qtr 4,November,14,"$219,23","$219,25"
321,0,2025,Qtr 1,March,30,"$2600,00","$2600,00"
321,1,2025,Qtr 2,April,6,"$449,94","$449,94"
321,2,2025,Qtr 2,April,13,"$449,94","$449,94"
321,3,2025,Qtr 2,April,20,"$449,94","$449,94"
321,4,2025,Qtr 2,April,27,"$449,94","$449,94"
321,5,2025,Qtr 2,May,4,"$449,94","$449,94"
321,6,2025,Qtr 2,May,11,"$449,94","$449,94"
321,7,2025,Qtr 2,May,18,"$449,94","$449,94"
321,8,2025,Qtr 2,May,25,"$449,94","$449,94"
321,9,2025,Qtr 2,June,1,"$449,94","$449,94"
321,10,2025,Qtr 2,June,8,"$449,94","$449,94"
321,11,2025,Qtr 2,June,15,"$449,94","$449,94"
321,12,2025,Qtr 2,June,22,"$449,94","$449,94"
321,13,2025,Qtr 2,June,29,"$449,94","$449,94"
321,14,2025,Qtr 3,July,6,"$449,94","$449,94"
321,15,2025,Qtr 3,July,13,"$449,94","$449,94"
321,16,2025,Qtr 3,July,20,"$449,94","$449,94"
321,17,2025,Qtr 3,July,27,"$449,94","$449,94"
321,18,2025,Qtr 3,August,3,"$449,94","$449,94"
321,19,2025,Qtr 3,August,10,"$449,94","$449,94"
321,20,2025,Qtr 3,August,17,"$449,94","$449,94"
321,21,2025,Qtr 3,August,24,"$449,94","$449,94"
321,22,2025,Qtr 3,August,31,"$449,94","$449,94"
321,23,2025,Qtr 3,September,7,"$449,94","$449,94"
321,24,2025,Qtr 3,September,14,"$449,94","$449,94"
321,25,2025,Qtr 3,September,21,"$449,94","$449,94"
321,26,2025,Qtr 3,September,28,"$449,94","$449,94"
321,27,2025,Qtr 4,October,5,"$449,94","$449,94"
321,28,2025,Qtr 4,October,12,"$449,94","$449,94"
321,29,2025,Qtr 4,October,19,"$449,94","$449,94"
321,30,2025,Qtr 4,October,26,"$449,94","$449,94"
321,31,2025,Qtr 4,November,2,"$449,94","$449,94"
321,32,2025,Qtr 4,November,9,"$449,94","$449,94"
321,33,2025,Qtr 4,November,16,"$449,94","$449,94"
321,34,2025,Qtr 4,November,23,"$449,94","$449,94"
321,35,2025,Qtr 4,November,30,"$449,94","$449,94"
324,0,2025,Qtr 2,April,3,"$999,00","$999,00"
324,1,2025,Qtr 2,April,10,"$144,30","$144,30"
324,2,2025,Qtr 2,April,17,"$144,30","$144,30"
324,3,2025,Qtr 2,April,24,"$144,30","$144,30"
324,4,2025,Qtr 2,May,1,"$144,30","$144,30"
324,5,2025,Qtr 2,May,8,"$144,30","$144,30"
324,6,2025,Qtr 2,May,15,"$144,30","$144,30"
324,7,2025,Qtr 2,May,22,"$144,30","$144,30"
324,8,2025,Qtr 2,May,29,"$144,30","$144,30"
324,9,2025,Qtr 2,June,5,"$144,30","$144,30"
324,10,2025,Qtr 2,June,12,"$144,30","$144,30"
324,11,2025,Qtr 2,June,19,"$144,30","$144,30"
324,12,2025,Qtr 2,June,26,"$144,30","$144,30"
324,13,2025,Qtr 3,July,3,"$144,30","$144,30"
324,14,2025,Qtr 3,July,10,"$144,30","$144,30"
324,15,2025,Qtr 3,July,17,"$144,30","$144,30"
324,16,2025,Qtr 3,July,24,"$144,30","$144,30"
324,17,2025,Qtr 3,July,31,"$144,30","$144,30"
324,18,2025,Qtr 3,August,7,"$144,30","$144,30"
324,19,2025,Qtr 3,August,14,"$144,30","$144,30"
324,20,2025,Qtr 3,August,21,"$144,30","$144,30"
324,21,2025,Qtr 3,August,28,"$144,30","$144,30"
324,22,2025,Qtr 3,September,4,"$144,30","$144,30"
324,23,2025,Qtr 3,September,11,"$144,30","$144,30"
324,24,2025,Qtr 3,September,18,"$144,30","$144,30"
324,25,2025,Qtr 3,September,25,"$144,30","$144,30"
324,26,2025,Qtr 4,October,2,"$144,30","$144,30"
324,27,2025,Qtr 4,October,9,"$144,30","$144,30"
324,28,2025,Qtr 4,October,16,"$144,30","$144,30"
324,29,2025,Qtr 4,October,23,"$144,30","$144,30"
324,30,2025,Qtr 4,October,30,"$144,30","$144,30"
324,31,2025,Qtr 4,November,6,"$144,30","$144,30"
324,32,2025,Qtr 4,November,13,"$144,30","$144,30"
324,33,2025,Qtr 4,November,20,"$144,30","$144,30"
324,34,2025,Qtr 4,November,27,"$144,30","$144,30"
324,35,2025,Qtr 4,December,4,"$144,30","$144,30"
324,36,2025,Qtr 4,December,11,"$144,30","$144,30"
324,37,2025,Qtr 4,December,18,"$144,30","$144,30"
324,38,2025,Qtr 4,December,25,"$144,30","$144,30"
324,39,2026,Qtr 1,January,1,"$144,30","$144,30"
324,40,2026,Qtr 1,January,8,"$144,30","$144,30"
324,41,2026,Qtr 1,January,15,"$144,30","$144,30"
324,42,2026,Qtr 1,January,22,"$144,30","$0,00"
324,43,2026,Qtr 1,January,29,"$144,30","$0,00"
325,0,2025,Qtr 2,April,6,"$799,00","$799,00"
325,1,2025,Qtr 2,April,13,"$300,00","$300,00"
325,2,2025,Qtr 2,April,20,"$300,00","$300,00"
325,3,2025,Qtr 2,April,27,"$300,00","$300,00"
325,4,2025,Qtr 2,May,4,"$300,00","$300,00"
325,5,2025,Qtr 2,May,11,"$300,00","$300,00"
325,6,2025,Qtr 2,May,18,"$300,00","$300,00"
325,7,2025,Qtr 2,May,25,"$300,00","$300,00"
325,8,2025,Qtr 2,June,1,"$300,00","$300,00"
325,9,2025,Qtr 2,June,8,"$300,00","$300,00"
325,10,2025,Qtr 2,June,15,"$300,00","$300,00"
325,11,2025,Qtr 2,June,22,"$300,00","$300,00"
325,12,2025,Qtr 2,June,29,"$300,00","$300,00"
325,13,2025,Qtr 3,July,6,"$300,00","$300,00"
325,14,2025,Qtr 3,July,13,"$300,00","$300,00"
325,15,2025,Qtr 3,July,20,"$300,00","$300,00"
333,0,2025,Qtr 1,March,23,"$799,00","$799,00"
333,1,2025,Qtr 1,March,30,"$219,23","$219,23"
333,2,2025,Qtr 2,April,6,"$219,23","$219,23"
333,3,2025,Qtr 2,April,13,"$219,23","$219,23"
333,4,2025,Qtr 2,April,20,"$219,23","$219,23"
333,5,2025,Qtr 2,April,27,"$219,23","$219,23"
333,6,2025,Qtr 2,May,4,"$219,23","$219,23"
333,7,2025,Qtr 2,May,11,"$219,23","$219,23"
333,8,2025,Qtr 2,May,18,"$219,23","$219,23"
333,9,2025,Qtr 2,May,25,"$219,23","$219,23"
333,10,2025,Qtr 2,June,1,"$219,23","$219,23"
333,11,2025,Qtr 2,June,8,"$219,23","$219,23"
333,12,2025,Qtr 2,June,15,"$219,23","$219,23"
333,13,2025,Qtr 2,June,22,"$219,23","$219,23"
333,14,2025,Qtr 2,June,29,"$219,23","$219,23"
333,15,2025,Qtr 3,July,6,"$219,23","$219,23"
333,16,2025,Qtr 3,July,13,"$219,23","$219,23"
333,17,2025,Qtr 3,July,20,"$219,23","$219,23"
333,18,2025,Qtr 3,July,27,"$219,23","$219,23"
333,19,2025,Qtr 3,August,3,"$219,23","$219,23"
333,20,2025,Qtr 3,August,10,"$219,23","$219,23"
333,21,2025,Qtr 3,August,17,"$219,23","$219,23"
333,22,2025,Qtr 3,August,24,"$219,23","$219,23"
333,23,2025,Qtr 3,August,31,"$219,23","$219,23"
333,24,2025,Qtr 3,September,7,"$219,23","$219,23"
333,25,2025,Qtr 3,September,14,"$219,23","$219,23"
333,26,2025,Qtr 3,September,21,"$219,23","$219,25"
334,0,2026,Qtr 1,January,25,"$799,00","$300,00"
334,1,2026,Qtr 1,February,1,"$300,00","$300,00"
334,2,2026,Qtr 1,February,8,"$300,00","$300,00"
334,3,2026,Qtr 1,February,15,"$300,00","$300,00"
334,4,2026,Qtr 1,February,22,"$300,00","$300,00"
334,5,2026,Qtr 1,March,1,"$300,00","$300,00"
334,6,2026,Qtr 1,March,8,"$300,00","$300,00"
334,7,2026,Qtr 1,March,15,"$300,00","$300,00"
334,8,2026,Qtr 1,March,22,"$300,00","$300,00"
334,9,2026,Qtr 1,March,29,"$300,00","$300,00"
334,10,2026,Qtr 2,April,5,"$300,00","$300,00"
334,11,2026,Qtr 2,April,12,"$300,00","$300,00"
334,12,2026,Qtr 2,April,19,"$300,00","$300,00"
334,13,2026,Qtr 2,April,26,"$300,00","$300,00"
334,14,2026,Qtr 2,May,3,"$300,00","$300,00"
334,15,2026,Qtr 2,May,10,"$300,00","$799,00"
343,0,2024,Qtr 4,December,29,"$499,00","$499,00"
343,1,2025,Qtr 1,January,5,"$375,38","$375,38"
343,2,2025,Qtr 1,January,12,"$375,38","$375,38"
343,3,2025,Qtr 1,January,19,"$375,38","$375,38"
343,4,2025,Qtr 1,January,26,"$375,38","$375,38"
343,5,2025,Qtr 1,February,2,"$375,38","$375,38"
343,6,2025,Qtr 1,February,9,"$375,38","$375,38"
343,7,2025,Qtr 1,February,16,"$375,38","$375,38"
343,8,2025,Qtr 1,February,23,"$375,38","$375,38"
343,9,2025,Qtr 1,March,2,"$375,38","$375,38"
343,10,2025,Qtr 1,March,9,"$375,38","$375,38"
343,11,2025,Qtr 1,March,16,"$375,38","$375,38"
343,12,2025,Qtr 1,March,23,"$375,38","$375,38"
343,13,2025,Qtr 1,March,30,"$375,38","$375,38"
343,14,2025,Qtr 2,April,6,"$375,38","$375,38"
343,15,2025,Qtr 2,April,13,"$375,38","$375,38"
343,16,2025,Qtr 2,April,20,"$375,38","$375,38"
343,17,2025,Qtr 2,April,27,"$375,38","$375,38"
343,18,2025,Qtr 2,May,4,"$375,38","$375,38"
343,19,2025,Qtr 2,May,11,"$375,38","$375,38"
343,20,2025,Qtr 2,May,18,"$375,38","$375,38"
343,21,2025,Qtr 2,May,25,"$375,38","$375,38"
343,22,2025,Qtr 2,June,1,"$375,38","$375,38"
343,23,2025,Qtr 2,June,8,"$375,38","$375,38"
